user_id,product_id,event,timestamp
U045,P05,click,2026-01-14T08:48:00+00:00
U045,P23,click,2026-01-14T13:44:00+00:00
U045,P03,purchase,2026-01-14T19:18:00+00:00
U046,P09,click,2026-01-17T18:20:00+00:00
U046,P14,click,2026-01-18T11:02:00+00:00
U046,P36,click,2026-01-19T05:56:00+00:00
U046,P12,click,2026-01-19T09:43:00+00:00
U046,P11,click,2026-01-19T15:47:00+00:00
U046,P16,click,2026-01-20T13:54:00+00:00
U046,P31,click,2026-01-21T10:41:00+00:00
U046,P13,click,2026-01-21T13:33:00+00:00
U046,P10,click,2026-01-21T23:12:00+00:00
U047,P15,click,2026-01-11T17:08:00+00:00
U047,P38,click,2026-01-12T16:02:00+00:00
U047,P16,click,2026-01-12T23:10:00+00:00
U047,P31,click,2026-01-13T16:55:00+00:00
U047,P33,click,2026-01-14T05:19:00+00:00
U047,P11,click,2026-01-14T18:38:00+00:00
U047,P19,click,2026-01-15T10:44:00+00:00
U047,P09,click,2026-01-16T02:20:00+00:00
U047,P10,click,2026-01-16T04:00:00+00:00
U048,P19,click,2026-01-22T11:44:00+00:00
U048,P01,click,2026-01-23T07:58:00+00:00
U048,P05,click,2026-01-23T10:23:00+00:00
U048,P31,click,2026-01-23T18:18:00+00:00
U048,P03,click,2026-01-24T07:17:00+00:00
U048,P06,click,2026-01-24T20:31:00+00:00
U048,P10,click,2026-01-25T01:06:00+00:00
U048,P08,click,2026-01-25T04:53:00+00:00
U048,P07,click,2026-01-25T05:31:00+00:00
U048,P04,click,2026-01-25T12:30:00+00:00
U048,P02,click,2026-01-26T06:25:00+00:00
U049,P37,purchase,2026-01-01T06:17:00+00:00
U049,P35,click,2026-01-02T02:05:00+00:00
U049,P40,click,2026-01-02T20:00:00+00:00
U049,P28,click,2026-01-03T00:06:00+00:00
U049,P25,click,2026-01-03T17:55:00+00:00
U049,P39,click,2026-01-03T18:14:00+00:00
U049,P34,purchase,2026-01-04T07:07:00+00:00
U049,P33,click,2026-01-05T05:32:00+00:00
U050,P26,click,2026-01-20T02:38:00+00:00
U050,P31,click,2026-01-21T01:06:00+00:00
U050,P15,click,2026-01-21T18:58:00+00:00
U050,P11,purchase,2026-01-22T04:49:00+00:00
U050,P10,purchase,2026-01-23T01:17:00+00:00
U050,P14,click,2026-01-23T03:19:00+00:00
U050,P40,click,2026-01-23T09:22:00+00:00
U050,P16,purchase,2026-01-24T07:18:00+00:00
U050,P09,click,2026-01-25T00:15:00+00:00
U050,P13,click,2026-01-25T15:19:00+00:00
U050,P08,click,2026-01-25T15:45:00+00:00
U051,P11,purchase,2026-01-12T12:35:00+00:00
U051,P15,click,2026-01-13T03:25:00+00:00
U051,P12,purchase,2026-01-13T16:30:00+00:00
U051,P02,click,2026-01-13T23:16:00+00:00
U051,P30,click,2026-01-14T04:19:00+00:00
U051,P37,click,2026-01-14T09:30:00+00:00
U051,P09,click,2026-01-15T01:43:00+00:00
U051,P33,click,2026-01-15T02:07:00+00:00
U051,P10,click,2026-01-15T08:13:00+00:00
U051,P16,click,2026-01-15T22:41:00+00:00
U051,P24,click,2026-01-16T15:49:00+00:00
U051,P14,click,2026-01-16T20:29:00+00:00
U051,P17,click,2026-01-17T18:05:00+00:00
U051,P27,click,2026-01-18T11:48:00+00:00
U051,P22,click,2026-01-19T06:06:00+00:00
U051,P13,purchase,2026-01-19T16:57:00+00:00
U051,P23,click,2026-01-20T09:38:00+00:00
U051,P35,click,2026-01-20T19:57:00+00:00
U052,P23,click,2026-01-15T12:50:00+00:00
U052,P39,click,2026-01-16T02:59:00+00:00
U052,P18,click,2026-01-16T11:56:00+00:00
U052,P21,click,2026-01-16T17:19:00+00:00
U052,P30,click,2026-01-17T03:45:00+00:00
U052,P22,click,2026-01-17T04:11:00+00:00
U052,P24,click,2026-01-17T04:16:00+00:00
U052,P17,click,2026-01-17T22:12:00+00:00
U052,P19,click,2026-01-18T02:56:00+00:00
U052,P35,click,2026-01-18T14:45:00+00:00
U052,P20,click,2026-01-19T00:37:00+00:00
U052,P31,click,2026-01-19T16:42:00+00:00
U052,P09,click,2026-01-20T11:02:00+00:00
U052,P29,click,2026-01-20T11:24:00+00:00
U052,P34,click,2026-01-21T10:57:00+00:00
U053,P10,click,2026-01-15T22:21:00+00:00
U053,P27,click,2026-01-16T19:54:00+00:00
U053,P12,click,2026-01-16T21:25:00+00:00
U053,P30,click,2026-01-17T16:15:00+00:00
U053,P01,click,2026-01-18T10:06:00+00:00
U053,P18,click,2026-01-18T14:21:00+00:00
U053,P29,click,2026-01-18T23:04:00+00:00
U053,P25,click,2026-01-19T15:34:00+00:00
U053,P28,click,2026-01-20T13:26:00+00:00
U053,P05,click,2026-01-20T23:42:00+00:00
U053,P31,click,2026-01-21T06:33:00+00:00
U053,P26,click,2026-01-21T18:56:00+00:00
U053,P32,click,2026-01-21T20:47:00+00:00
U054,P12,click,2026-01-10T10:42:00+00:00
U054,P38,click,2026-01-10T17:09:00+00:00
U054,P29,click,2026-01-11T11:47:00+00:00
U054,P15,click,2026-01-11T23:44:00+00:00
U054,P04,click,2026-01-12T10:51:00+00:00
U054,P16,click,2026-01-13T02:55:00+00:00
U054,P14,purchase,2026-01-13T12:23:00+00:00
U054,P10,click,2026-01-14T08:54:00+00:00
U054,P01,click,2026-01-15T03:54:00+00:00
U055,P21,purchase,2026-01-30T21:17:00+00:00
U055,P13,click,2026-01-31T09:35:00+00:00
U055,P40,click,2026-02-01T08:41:00+00:00
U055,P12,click,2026-02-02T00:25:00+00:00
U055,P15,click,2026-02-02T23:12:00+00:00
U055,P14,purchase,2026-02-03T13:51:00+00:00
U055,P16,click,2026-02-03T17:29:00+00:00
U055,P17,click,2026-02-03T23:15:00+00:00
U055,P24,click,2026-02-04T05:29:00+00:00
U055,P07,click,2026-02-05T00:20:00+00:00
U055,P10,purchase,2026-02-05T14:07:00+00:00
U055,P09,click,2026-02-06T07:25:00+00:00
U055,P20,click,2026-02-06T19:01:00+00:00
U056,P15,purchase,2026-01-12T22:44:00+00:00
U056,P02,click,2026-01-13T03:51:00+00:00
U056,P10,click,2026-01-13T13:45:00+00:00
U056,P40,click,2026-01-13T14:18:00+00:00
U056,P27,click,2026-01-14T02:06:00+00:00
U056,P09,click,2026-01-15T01:51:00+00:00
U056,P11,click,2026-01-15T05:43:00+00:00
U056,P16,click,2026-01-15T16:12:00+00:00
U056,P13,click,2026-01-16T07:38:00+00:00
U056,P14,click,2026-01-16T23:47:00+00:00
U056,P31,click,2026-01-17T00:38:00+00:00
U056,P12,click,2026-01-17T12:02:00+00:00
U056,P21,click,2026-01-17T19:15:00+00:00
U056,P18,click,2026-01-18T13:41:00+00:00
U056,P39,click,2026-01-18T20:59:00+00:00
U057,P02,click,2026-01-22T04:56:00+00:00
U057,P17,click,2026-01-22T06:27:00+00:00
U057,P34,click,2026-01-22T14:55:00+00:00
U057,P05,click,2026-01-23T08:42:00+00:00
U057,P10,click,2026-01-24T03:08:00+00:00
U057,P09,purchase,2026-01-24T16:43:00+00:00
U057,P21,click,2026-01-24T18:08:00+00:00
U057,P14,click,2026-01-25T13:15:00+00:00
U057,P11,click,2026-01-26T02:33:00+00:00
U057,P18,click,2026-01-26T20:15:00+00:00
U057,P16,click,2026-01-27T17:51:00+00:00
U057,P12,click,2026-01-27T19:36:00+00:00
U057,P15,click,2026-01-28T02:09:00+00:00
U057,P13,purchase,2026-01-28T12:10:00+00:00
U057,P29,click,2026-01-29T03:15:00+00:00
U057,P24,click,2026-01-29T16:55:00+00:00
U057,P40,click,2026-01-30T03:23:00+00:00
U057,P01,click,2026-01-30T13:13:00+00:00
U058,P40,click,2026-01-21T05:25:00+00:00
U058,P27,click,2026-01-22T02:01:00+00:00
U058,P30,click,2026-01-22T22:35:00+00:00
U058,P35,click,2026-01-22T22:53:00+00:00
U058,P01,click,2026-01-23T07:19:00+00:00
U058,P11,click,2026-01-24T02:04:00+00:00
U058,P32,purchase,2026-01-24T11:38:00+00:00
U058,P37,click,2026-01-25T08:52:00+00:00
U058,P24,click,2026-01-26T06:24:00+00:00
U058,P31,click,2026-01-27T01:30:00+00:00
U058,P12,click,2026-01-27T08:40:00+00:00
U058,P29,click,2026-01-27T10:25:00+00:00
U058,P26,click,2026-01-27T16:48:00+00:00
U058,P34,click,2026-01-27T21:56:00+00:00
U058,P28,click,2026-01-27T23:53:00+00:00
U059,P23,click,2026-01-27T00:46:00+00:00
U059,P31,click,2026-01-27T01:29:00+00:00
U059,P24,click,2026-01-27T08:40:00+00:00
U059,P07,click,2026-01-28T04:27:00+00:00
U059,P21,click,2026-01-29T03:55:00+00:00
U059,P20,click,2026-01-29T15:19:00+00:00
U059,P06,click,2026-01-30T03:28:00+00:00
U059,P02,click,2026-01-30T05:48:00+00:00
U059,P40,click,2026-01-30T10:58:00+00:00
U059,P05,click,2026-01-30T20:37:00+00:00
U059,P01,click,2026-01-30T21:45:00+00:00
U059,P17,purchase,2026-01-31T09:24:00+00:00
U059,P22,click,2026-01-31T22:17:00+00:00
U059,P19,click,2026-02-01T19:45:00+00:00
U059,P04,purchase,2026-02-02T14:04:00+00:00
U059,P18,click,2026-02-02T19:48:00+00:00
U060,P36,click,2026-01-03T23:37:00+00:00
U060,P33,click,2026-01-04T19:59:00+00:00
U060,P29,click,2026-01-04T23:02:00+00:00
U060,P35,purchase,2026-01-05T10:29:00+00:00
U060,P34,click,2026-01-06T02:30:00+00:00
U060,P38,click,2026-01-06T04:09:00+00:00
U060,P20,click,2026-01-06T07:45:00+00:00
U060,P37,click,2026-01-07T01:36:00+00:00
U061,P23,purchase,2026-01-06T09:31:00+00:00
U061,P01,click,2026-01-06T10:39:00+00:00
U061,P19,purchase,2026-01-06T18:45:00+00:00
U061,P28,click,2026-01-07T09:34:00+00:00
U061,P20,click,2026-01-08T05:47:00+00:00
U061,P29,click,2026-01-08T19:19:00+00:00
U061,P31,click,2026-01-09T16:44:00+00:00
U061,P17,purchase,2026-01-10T03:40:00+00:00
U061,P18,purchase,2026-01-10T16:48:00+00:00
U061,P24,click,2026-01-11T06:44:00+00:00
U061,P30,click,2026-01-11T19:50:00+00:00
U061,P27,click,2026-01-12T10:46:00+00:00
U061,P21,purchase,2026-01-13T05:27:00+00:00
U061,P26,purchase,2026-01-13T12:44:00+00:00
U061,P22,click,2026-01-14T11:25:00+00:00
U061,P32,click,2026-01-14T17:25:00+00:00
U062,P25,purchase,2026-01-30T14:38:00+00:00
U062,P32,click,2026-01-31T10:30:00+00:00
U062,P28,click,2026-01-31T21:14:00+00:00
U062,P06,click,2026-02-01T18:14:00+00:00
U062,P35,click,2026-02-01T20:07:00+00:00
U062,P31,click,2026-02-02T07:55:00+00:00
U062,P34,click,2026-02-03T02:15:00+00:00
U062,P09,click,2026-02-03T02:42:00+00:00
U062,P37,click,2026-02-03T18:47:00+00:00
U062,P27,click,2026-02-04T10:21:00+00:00
U062,P30,purchase,2026-02-05T03:55:00+00:00
U063,P23,click,2026-01-19T06:14:00+00:00
U063,P16,click,2026-01-19T19:37:00+00:00
U063,P11,click,2026-01-20T11:53:00+00:00
U063,P03,click,2026-01-20T20:55:00+00:00
U063,P10,click,2026-01-21T01:57:00+00:00
U063,P28,click,2026-01-21T20:08:00+00:00
U063,P40,purchase,2026-01-22T11:03:00+00:00
U063,P27,click,2026-01-22T11:32:00+00:00
U063,P29,click,2026-01-22T21:28:00+00:00
U063,P37,click,2026-01-23T12:52:00+00:00
U063,P26,click,2026-01-24T01:59:00+00:00
U064,P21,click,2026-01-04T00:49:00+00:00
U064,P26,click,2026-01-04T02:21:00+00:00
U064,P38,click,2026-01-04T16:16:00+00:00
U064,P09,purchase,2026-01-04T20:23:00+00:00
U064,P22,click,2026-01-05T03:41:00+00:00
U064,P05,click,2026-01-06T02:05:00+00:00
U064,P25,click,2026-01-07T00:56:00+00:00
U064,P24,click,2026-01-07T18:52:00+00:00
U064,P20,click,2026-01-08T10:35:00+00:00
U064,P23,click,2026-01-09T09:48:00+00:00
U064,P19,click,2026-01-10T04:11:00+00:00
U064,P17,click,2026-01-10T09:21:00+00:00
U064,P18,click,2026-01-11T05:12:00+00:00
U064,P12,click,2026-01-11T13:14:00+00:00
U064,P02,click,2026-01-11T15:46:00+00:00
U064,P07,click,2026-01-11T17:06:00+00:00
U065,P10,click,2026-01-03T22:06:00+00:00
U065,P09,click,2026-01-04T04:06:00+00:00
U065,P16,click,2026-01-04T15:38:00+00:00
U065,P07,click,2026-01-04T17:52:00+00:00
U065,P28,click,2026-01-04T22:04:00+00:00
U065,P26,click,2026-01-05T07:29:00+00:00
U066,P31,click,2026-01-28T23:36:00+00:00
U066,P16,purchase,2026-01-29T21:05:00+00:00
U066,P15,click,2026-01-30T07:26:00+00:00
U066,P03,click,2026-01-30T19:23:00+00:00
U066,P11,click,2026-01-31T09:45:00+00:00
U066,P13,click,2026-01-31T09:59:00+00:00
U066,P10,click,2026-02-01T05:06:00+00:00
U066,P40,click,2026-02-01T13:13:00+00:00
U067,P31,click,2026-01-05T13:53:00+00:00
U067,P14,click,2026-01-05T14:23:00+00:00
U067,P11,click,2026-01-06T14:07:00+00:00
U067,P04,click,2026-01-07T04:04:00+00:00
U067,P06,click,2026-01-07T11:35:00+00:00
U067,P30,click,2026-01-07T16:11:00+00:00
U067,P09,purchase,2026-01-08T04:30:00+00:00
U067,P15,click,2026-01-08T14:40:00+00:00
U067,P03,purchase,2026-01-08T22:54:00+00:00
U067,P38,click,2026-01-09T21:05:00+00:00
U067,P16,click,2026-01-10T00:15:00+00:00
U067,P13,purchase,2026-01-10T00:52:00+00:00
U067,P10,purchase,2026-01-10T17:19:00+00:00
U067,P01,click,2026-01-11T16:14:00+00:00
U067,P12,click,2026-01-12T02:43:00+00:00
U068,P09,click,2026-01-14T22:31:00+00:00
U068,P10,click,2026-01-15T21:53:00+00:00
U068,P02,click,2026-01-16T16:26:00+00:00
U068,P04,click,2026-01-16T21:01:00+00:00
U068,P01,click,2026-01-17T13:16:00+00:00
U068,P24,click,2026-01-18T01:11:00+00:00
U068,P12,click,2026-01-18T15:36:00+00:00
U068,P16,click,2026-01-19T06:50:00+00:00
U068,P33,click,2026-01-20T04:55:00+00:00
U068,P05,click,2026-01-20T05:43:00+00:00
U068,P15,click,2026-01-20T15:45:00+00:00
U068,P11,click,2026-01-20T22:17:00+00:00
U068,P13,click,2026-01-21T00:30:00+00:00
U068,P14,click,2026-01-21T01:20:00+00:00
U068,P06,click,2026-01-21T09:20:00+00:00
U069,P10,click,2026-01-19T07:21:00+00:00
U069,P03,click,2026-01-19T22:01:00+00:00
U069,P35,click,2026-01-20T10:43:00+00:00
U069,P38,click,2026-01-20T23:58:00+00:00
U069,P37,purchase,2026-01-21T12:46:00+00:00
U069,P04,click,2026-01-21T13:15:00+00:00
U069,P36,click,2026-01-21T23:02:00+00:00
U069,P33,click,2026-01-22T10:53:00+00:00
U069,P18,click,2026-01-22T22:57:00+00:00
U069,P34,click,2026-01-23T09:32:00+00:00
U069,P30,click,2026-01-24T00:49:00+00:00
U069,P40,click,2026-01-24T20:02:00+00:00
U070,P08,click,2026-01-04T15:29:00+00:00
U070,P07,click,2026-01-04T20:02:00+00:00
U070,P01,click,2026-01-04T20:42:00+00:00
U070,P29,click,2026-01-05T13:09:00+00:00
U070,P09,click,2026-01-06T01:07:00+00:00
U070,P33,purchase,2026-01-06T11:50:00+00:00
U070,P25,click,2026-01-07T11:30:00+00:00
U070,P31,click,2026-01-07T23:57:00+00:00
U070,P06,purchase,2026-01-08T04:46:00+00:00
U070,P39,click,2026-01-08T19:56:00+00:00
U070,P02,purchase,2026-01-09T16:24:00+00:00
U070,P05,click,2026-01-10T10:20:00+00:00
U070,P03,purchase,2026-01-10T22:05:00+00:00
U070,P37,click,2026-01-11T04:02:00+00:00
U070,P40,click,2026-01-11T14:30:00+00:00
U070,P16,purchase,2026-01-11T15:33:00+00:00
U070,P35,click,2026-01-11T19:40:00+00:00
U071,P13,click,2026-01-06T08:28:00+00:00
U071,P07,click,2026-01-06T23:30:00+00:00
U071,P17,click,2026-01-07T17:25:00+00:00
U071,P11,purchase,2026-01-08T15:58:00+00:00
U071,P16,click,2026-01-09T15:08:00+00:00
U071,P18,purchase,2026-01-09T18:07:00+00:00
U071,P03,click,2026-01-09T22:16:00+00:00
U071,P14,click,2026-01-10T03:14:00+00:00
U071,P28,click,2026-01-10T16:47:00+00:00
U071,P22,purchase,2026-01-11T06:32:00+00:00
U071,P31,click,2026-01-12T06:20:00+00:00
U071,P09,click,2026-01-13T02:34:00+00:00
U071,P10,click,2026-01-13T06:07:00+00:00
U071,P21,click,2026-01-13T11:57:00+00:00
U071,P15,purchase,2026-01-13T14:14:00+00:00
U071,P12,click,2026-01-14T02:43:00+00:00
U071,P40,click,2026-01-14T09:35:00+00:00
U072,P39,click,2026-01-29T11:38:00+00:00
U072,P21,click,2026-01-29T22:52:00+00:00
U072,P34,purchase,2026-01-30T04:09:00+00:00
U072,P20,click,2026-01-30T14:34:00+00:00
U072,P33,click,2026-01-31T11:52:00+00:00
U072,P23,click,2026-02-01T09:13:00+00:00
U072,P18,click,2026-02-01T12:35:00+00:00
U073,P08,click,2026-01-02T17:49:00+00:00
U073,P30,click,2026-01-03T11:31:00+00:00
U073,P04,click,2026-01-03T17:58:00+00:00
U073,P06,click,2026-01-04T13:44:00+00:00
U073,P20,click,2026-01-05T06:51:00+00:00
U073,P01,click,2026-01-05T14:12:00+00:00
U073,P26,click,2026-01-06T12:50:00+00:00
U073,P38,click,2026-01-07T04:52:00+00:00
U073,P07,click,2026-01-07T14:05:00+00:00
U073,P02,click,2026-01-08T11:56:00+00:00
U073,P22,click,2026-01-09T06:12:00+00:00
U073,P35,click,2026-01-10T03:15:00+00:00
U073,P03,click,2026-01-10T18:08:00+00:00
U073,P05,click,2026-01-11T13:32:00+00:00
U074,P02,click,2026-01-21T14:02:00+00:00
U074,P32,click,2026-01-21T22:47:00+00:00
U074,P01,click,2026-01-22T18:59:00+00:00
U074,P30,click,2026-01-22T20:58:00+00:00
U074,P04,purchase,2026-01-23T13:47:00+00:00
U074,P03,click,2026-01-24T08:04:00+00:00
U074,P05,click,2026-01-24T20:56:00+00:00
U074,P21,click,2026-01-25T20:53:00+00:00
U074,P18,click,2026-01-26T00:49:00+00:00
U074,P28,click,2026-01-26T11:42:00+00:00
U074,P27,click,2026-01-27T06:24:00+00:00
U075,P04,click,2026-01-20T06:29:00+00:00
U075,P16,click,2026-01-20T20:59:00+00:00
U075,P20,purchase,2026-01-21T00:29:00+00:00
U075,P27,click,2026-01-21T06:02:00+00:00
U075,P39,purchase,2026-01-22T05:57:00+00:00
U075,P10,click,2026-01-22T14:56:00+00:00
U075,P31,click,2026-01-23T08:17:00+00:00
U075,P28,click,2026-01-23T10:37:00+00:00
U075,P30,click,2026-01-23T22:42:00+00:00
U076,P37,click,2026-01-29T18:08:00+00:00
U076,P18,click,2026-01-30T02:41:00+00:00
U076,P21,click,2026-01-30T15:23:00+00:00
U076,P31,click,2026-01-31T11:21:00+00:00
U076,P30,click,2026-02-01T10:47:00+00:00
U076,P12,click,2026-02-02T08:57:00+00:00
U076,P36,click,2026-02-03T00:40:00+00:00
U076,P09,purchase,2026-02-03T03:40:00+00:00
U076,P13,click,2026-02-03T04:06:00+00:00
U076,P29,click,2026-02-03T20:11:00+00:00
U076,P26,click,2026-02-04T00:48:00+00:00
U076,P32,purchase,2026-02-04T11:55:00+00:00
U076,P27,click,2026-02-05T11:39:00+00:00
U076,P28,click,2026-02-06T01:18:00+00:00
U077,P19,click,2026-01-27T13:36:00+00:00
U077,P13,purchase,2026-01-28T07:38:00+00:00
U077,P15,purchase,2026-01-29T03:11:00+00:00
U077,P11,click,2026-01-29T09:25:00+00:00
U077,P16,click,2026-01-29T23:42:00+00:00
U077,P03,click,2026-01-30T02:24:00+00:00
U077,P32,click,2026-01-30T10:53:00+00:00
U077,P01,click,2026-01-31T03:58:00+00:00
U077,P36,click,2026-02-01T03:09:00+00:00
U077,P12,purchase,2026-02-01T06:27:00+00:00
U077,P24,click,2026-02-01T17:45:00+00:00
U077,P09,click,2026-02-01T18:43:00+00:00
U077,P14,click,2026-02-02T04:30:00+00:00
U077,P21,click,2026-02-03T03:50:00+00:00
U077,P29,click,2026-02-04T03:08:00+00:00
U077,P39,click,2026-02-04T07:22:00+00:00
U077,P28,click,2026-02-04T20:54:00+00:00
U078,P39,click,2026-01-12T20:51:00+00:00
U078,P24,click,2026-01-13T05:07:00+00:00
U078,P21,click,2026-01-13T18:48:00+00:00
U078,P17,click,2026-01-13T21:55:00+00:00
U078,P19,click,2026-01-13T22:42:00+00:00
U078,P37,click,2026-01-14T05:53:00+00:00
U078,P10,purchase,2026-01-14T11:31:00+00:00
U079,P32,click,2026-01-17T13:01:00+00:00
U079,P39,click,2026-01-18T09:05:00+00:00
U079,P34,click,2026-01-18T11:57:00+00:00
U079,P25,click,2026-01-19T05:13:00+00:00
U079,P26,purchase,2026-01-19T05:51:00+00:00
U079,P30,click,2026-01-19T09:49:00+00:00
U079,P40,click,2026-01-20T08:28:00+00:00
U079,P31,click,2026-01-21T00:20:00+00:00
U079,P29,click,2026-01-21T06:32:00+00:00
U079,P27,purchase,2026-01-21T12:50:00+00:00
U080,P25,click,2026-01-23T21:42:00+00:00
U080,P24,click,2026-01-24T05:47:00+00:00
U080,P32,click,2026-01-24T13:00:00+00:00
U080,P07,click,2026-01-25T08:05:00+00:00
U080,P08,click,2026-01-25T09:46:00+00:00
U080,P23,click,2026-01-25T10:28:00+00:00
U080,P28,click,2026-01-25T22:47:00+00:00
U080,P27,purchase,2026-01-26T07:46:00+00:00
U080,P12,click,2026-01-26T20:02:00+00:00
U080,P26,click,2026-01-27T19:13:00+00:00
U080,P36,purchase,2026-01-28T00:42:00+00:00
U080,P29,click,2026-01-28T06:44:00+00:00
U080,P37,purchase,2026-01-29T00:00:00+00:00
U080,P35,click,2026-01-29T01:10:00+00:00
U080,P31,purchase,2026-01-29T03:25:00+00:00
U080,P30,click,2026-01-29T15:01:00+00:00
U080,P39,click,2026-01-30T05:47:00+00:00
U081,P02,click,2026-01-10T20:45:00+00:00
U081,P40,click,2026-01-11T02:11:00+00:00
U081,P36,click,2026-01-11T12:14:00+00:00
U081,P06,click,2026-01-12T03:23:00+00:00
U081,P07,click,2026-01-12T20:44:00+00:00
U081,P29,click,2026-01-13T13:49:00+00:00
U081,P08,click,2026-01-13T17:17:00+00:00
U082,P08,click,2026-01-16T16:15:00+00:00
U082,P15,click,2026-01-17T01:52:00+00:00
U082,P34,click,2026-01-17T19:57:00+00:00
U082,P16,click,2026-01-18T16:52:00+00:00
U082,P06,click,2026-01-18T21:57:00+00:00
U082,P11,click,2026-01-19T21:56:00+00:00
U082,P10,click,2026-01-20T11:48:00+00:00
U082,P12,purchase,2026-01-21T03:06:00+00:00
U082,P27,click,2026-01-22T01:09:00+00:00
U082,P09,click,2026-01-22T08:14:00+00:00
U082,P04,click,2026-01-23T02:53:00+00:00
U083,P38,click,2026-01-22T00:17:00+00:00
U083,P26,click,2026-01-22T17:04:00+00:00
U083,P24,click,2026-01-23T07:22:00+00:00
U083,P35,click,2026-01-23T13:00:00+00:00
U083,P36,purchase,2026-01-23T18:00:00+00:00
U083,P31,click,2026-01-24T11:20:00+00:00
U083,P08,click,2026-01-24T15:45:00+00:00
U083,P30,click,2026-01-25T08:22:00+00:00
U083,P39,click,2026-01-26T00:04:00+00:00
U083,P37,click,2026-01-26T04:33:00+00:00
U083,P33,click,2026-01-26T22:09:00+00:00
U083,P20,click,2026-01-27T16:17:00+00:00
U083,P17,click,2026-01-27T20:23:00+00:00
U083,P29,click,2026-01-28T20:10:00+00:00
U083,P11,purchase,2026-01-29T03:30:00+00:00
U083,P06,purchase,2026-01-29T19:07:00+00:00
U084,P30,click,2026-01-21T03:34:00+00:00
U084,P34,click,2026-01-21T17:48:00+00:00
U084,P10,click,2026-01-21T18:42:00+00:00
U084,P16,click,2026-01-22T12:48:00+00:00
U084,P26,click,2026-01-22T23:42:00+00:00
U084,P25,click,2026-01-23T12:49:00+00:00
U084,P18,click,2026-01-23T21:40:00+00:00
U084,P32,purchase,2026-01-24T00:51:00+00:00
U084,P31,click,2026-01-24T04:50:00+00:00
U084,P29,purchase,2026-01-24T08:18:00+00:00
U084,P11,click,2026-01-25T02:52:00+00:00
U084,P22,click,2026-01-25T08:41:00+00:00
U084,P13,click,2026-01-25T18:30:00+00:00
U084,P27,purchase,2026-01-25T23:29:00+00:00
U085,P12,click,2026-01-04T16:05:00+00:00
U085,P14,purchase,2026-01-04T17:09:00+00:00
U085,P08,click,2026-01-05T07:08:00+00:00
U085,P17,click,2026-01-06T04:50:00+00:00
U085,P25,click,2026-01-06T12:53:00+00:00
U085,P15,click,2026-01-06T13:36:00+00:00
U085,P20,click,2026-01-06T22:52:00+00:00
U086,P01,click,2026-01-09T13:07:00+00:00
U086,P36,click,2026-01-09T19:48:00+00:00
U086,P34,click,2026-01-10T18:24:00+00:00
U086,P22,click,2026-01-11T13:47:00+00:00
U086,P25,click,2026-01-12T12:48:00+00:00
U086,P13,click,2026-01-13T12:10:00+00:00
U086,P39,click,2026-01-14T08:49:00+00:00
U086,P33,click,2026-01-15T04:11:00+00:00
U086,P18,click,2026-01-15T10:15:00+00:00
U086,P40,click,2026-01-15T12:33:00+00:00
U086,P29,click,2026-01-16T08:42:00+00:00
U086,P28,click,2026-01-16T13:09:00+00:00
U086,P37,click,2026-01-16T15:27:00+00:00
U086,P35,click,2026-01-16T19:52:00+00:00
U086,P38,click,2026-01-17T04:48:00+00:00
U086,P15,click,2026-01-18T00:20:00+00:00
U087,P29,click,2026-01-11T00:47:00+00:00
U087,P26,click,2026-01-11T07:44:00+00:00
U087,P16,purchase,2026-01-11T10:09:00+00:00
U087,P38,click,2026-01-11T21:53:00+00:00
U087,P03,click,2026-01-12T04:25:00+00:00
U087,P28,click,2026-01-13T03:17:00+00:00
U087,P12,click,2026-01-13T19:36:00+00:00
U087,P15,click,2026-01-14T19:23:00+00:00
U087,P05,click,2026-01-15T19:04:00+00:00
U087,P09,click,2026-01-16T11:06:00+00:00
U087,P11,purchase,2026-01-17T07:39:00+00:00
U087,P17,click,2026-01-18T07:22:00+00:00
U087,P13,click,2026-01-18T18:45:00+00:00
U087,P10,click,2026-01-19T14:34:00+00:00
U087,P14,purchase,2026-01-20T09:58:00+00:00
U087,P40,click,2026-01-20T21:30:00+00:00
U087,P22,click,2026-01-21T18:36:00+00:00
U088,P22,click,2026-01-02T05:33:00+00:00
U088,P21,purchase,2026-01-02T14:34:00+00:00
U088,P17,click,2026-01-02T18:06:00+00:00
U088,P18,purchase,2026-01-02T18:53:00+00:00
U088,P20,click,2026-01-03T18:05:00+00:00
U088,P15,click,2026-01-03T22:51:00+00:00
U088,P24,purchase,2026-01-04T11:52:00+00:00
U088,P23,purchase,2026-01-05T10:18:00+00:00
U089,P03,click,2026-01-23T08:48:00+00:00
U089,P38,click,2026-01-24T05:52:00+00:00
U089,P04,click,2026-01-24T08:09:00+00:00
U089,P05,purchase,2026-01-24T13:56:00+00:00
U089,P07,click,2026-01-25T07:22:00+00:00
U089,P01,click,2026-01-25T20:41:00+00:00
U089,P16,click,2026-01-26T18:47:00+00:00
U089,P40,click,2026-01-27T12:14:00+00:00
U089,P09,click,2026-01-28T01:05:00+00:00
U090,P30,click,2026-01-21T06:26:00+00:00
U090,P24,click,2026-01-21T19:03:00+00:00
U090,P32,click,2026-01-22T12:06:00+00:00
U090,P29,click,2026-01-22T23:00:00+00:00
U090,P25,purchase,2026-01-23T08:24:00+00:00
U090,P26,click,2026-01-23T21:32:00+00:00
U090,P31,click,2026-01-23T22:27:00+00:00
